experiment_id,customer_id,campaign_type,experiment_date,eligible,treatment_group,campaign_exposed,baseline_30d_purchase_probability,synthetic_incremental_lift_assumption,purchase_7d,revenue_7d,purchase_14d,revenue_14d,purchase_30d,revenue_30d,synthetic_campaign_cost
EXP_NEW_PRODUCT,C0820,New Product,2026-08-01,1,control,0,0.4716,0.0568,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0820,Win-back,2026-08-01,1,treatment,1,0.4716,0.0655,1,578.36,1,835.0,1,1691.46,31.0
EXP_BIRTHDAY,C0821,Birthday,2026-08-01,1,treatment,1,0.59,0.0229,0,0.0,1,671.15,1,1088.11,20.25
EXP_DISCOUNT,C0821,Discount,2026-08-01,1,control,0,0.59,0.0321,1,692.84,1,1447.88,1,2261.69,0.0
EXP_FESTIVAL,C0821,Festival,2026-08-01,1,treatment,1,0.59,0.0413,1,586.84,1,849.1,1,1283.6,29.0
EXP_LOYALTY,C0821,Loyalty,2026-08-01,1,control,0,0.59,0.0505,0,0.0,1,654.69,1,919.16,0.0
EXP_NEW_PRODUCT,C0821,New Product,2026-08-01,1,control,0,0.59,0.0597,0,0.0,0,0.0,1,1474.45,0.0
EXP_WIN-BACK,C0821,Win-back,2026-08-01,1,control,0,0.59,0.0688,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0822,Birthday,2026-08-01,1,control,0,0.3663,0.0208,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0822,Discount,2026-08-01,1,treatment,1,0.3663,0.0292,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0822,Festival,2026-08-01,1,treatment,1,0.3663,0.0375,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0822,Loyalty,2026-08-01,1,control,0,0.3663,0.0458,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0822,New Product,2026-08-01,1,treatment,1,0.3663,0.0542,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0822,Win-back,2026-08-01,1,control,0,0.3663,0.0625,1,2166.47,1,3407.37,1,4295.69,0.0
EXP_BIRTHDAY,C0823,Birthday,2026-08-01,1,control,0,0.6151,0.0232,0,0.0,0,0.0,1,1604.8,0.0
EXP_DISCOUNT,C0823,Discount,2026-08-01,1,treatment,1,0.6151,0.0324,0,0.0,0,0.0,1,1125.91,23.25
EXP_FESTIVAL,C0823,Festival,2026-08-01,1,control,0,0.6151,0.0417,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0823,Loyalty,2026-08-01,1,control,0,0.6151,0.051,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0823,New Product,2026-08-01,1,treatment,1,0.6151,0.0602,0,0.0,0,0.0,1,896.17,23.0
EXP_WIN-BACK,C0823,Win-back,2026-08-01,1,treatment,1,0.6151,0.0695,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0824,Birthday,2026-08-01,1,treatment,1,0.4118,0.0213,0,0.0,0,0.0,1,1508.82,20.25
EXP_DISCOUNT,C0824,Discount,2026-08-01,1,treatment,1,0.4118,0.0298,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0824,Festival,2026-08-01,1,treatment,1,0.4118,0.0383,0,0.0,0,0.0,1,1184.27,29.0
EXP_LOYALTY,C0824,Loyalty,2026-08-01,1,control,0,0.4118,0.0468,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0824,New Product,2026-08-01,1,treatment,1,0.4118,0.0553,1,375.44,1,588.83,1,760.0,23.0
EXP_WIN-BACK,C0824,Win-back,2026-08-01,1,control,0,0.4118,0.0638,0,0.0,0,0.0,1,1267.01,0.0
EXP_BIRTHDAY,C0825,Birthday,2026-08-01,1,control,0,0.2778,0.0201,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0825,Discount,2026-08-01,1,treatment,1,0.2778,0.0281,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0825,Festival,2026-08-01,1,control,0,0.2778,0.0361,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0825,Loyalty,2026-08-01,1,treatment,1,0.2778,0.0442,0,0.0,0,0.0,1,1434.15,16.0
EXP_NEW_PRODUCT,C0825,New Product,2026-08-01,1,treatment,1,0.2778,0.0522,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0825,Win-back,2026-08-01,1,treatment,1,0.2778,0.0602,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0826,Birthday,2026-08-01,1,treatment,1,0.6675,0.0236,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0826,Discount,2026-08-01,1,treatment,1,0.6675,0.033,0,0.0,1,1321.21,1,1675.84,23.25
EXP_FESTIVAL,C0826,Festival,2026-08-01,1,control,0,0.6675,0.0424,0,0.0,1,425.69,1,667.84,0.0
EXP_LOYALTY,C0826,Loyalty,2026-08-01,1,treatment,1,0.6675,0.0519,1,374.01,1,535.42,1,869.21,16.0
EXP_NEW_PRODUCT,C0826,New Product,2026-08-01,1,control,0,0.6675,0.0613,1,348.08,1,444.34,1,670.72,0.0
EXP_WIN-BACK,C0826,Win-back,2026-08-01,1,treatment,1,0.6675,0.0707,1,282.37,1,576.92,1,895.3,31.0
EXP_BIRTHDAY,C0827,Birthday,2026-08-01,1,treatment,1,0.5687,0.0228,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0827,Discount,2026-08-01,1,treatment,1,0.5687,0.0319,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0827,Festival,2026-08-01,1,treatment,1,0.5687,0.041,1,476.49,1,951.26,1,2084.14,29.0
EXP_LOYALTY,C0827,Loyalty,2026-08-01,1,control,0,0.5687,0.0501,1,492.52,1,801.52,1,1099.79,0.0
EXP_NEW_PRODUCT,C0827,New Product,2026-08-01,1,control,0,0.5687,0.0592,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0827,Win-back,2026-08-01,1,control,0,0.5687,0.0683,0,0.0,0,0.0,1,2060.03,0.0
EXP_BIRTHDAY,C0828,Birthday,2026-08-01,1,treatment,1,0.547,0.0226,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0828,Discount,2026-08-01,1,control,0,0.547,0.0316,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0828,Festival,2026-08-01,1,treatment,1,0.547,0.0406,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0828,Loyalty,2026-08-01,1,control,0,0.547,0.0496,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0828,New Product,2026-08-01,1,control,0,0.547,0.0586,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0828,Win-back,2026-08-01,1,treatment,1,0.547,0.0677,1,635.71,1,901.49,1,1793.43,31.0
EXP_BIRTHDAY,C0829,Birthday,2026-08-01,1,control,0,0.3959,0.0211,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0829,Discount,2026-08-01,1,control,0,0.3959,0.0296,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0829,Festival,2026-08-01,1,treatment,1,0.3959,0.038,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0829,Loyalty,2026-08-01,1,control,0,0.3959,0.0465,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0829,New Product,2026-08-01,1,treatment,1,0.3959,0.0549,0,0.0,0,0.0,1,835.55,23.0
EXP_WIN-BACK,C0829,Win-back,2026-08-01,1,treatment,1,0.3959,0.0633,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0830,Birthday,2026-08-01,1,control,0,0.4836,0.022,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0830,Discount,2026-08-01,1,control,0,0.4836,0.0307,1,400.24,1,549.02,1,1012.2,0.0
EXP_FESTIVAL,C0830,Festival,2026-08-01,1,treatment,1,0.4836,0.0395,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0830,Loyalty,2026-08-01,1,treatment,1,0.4836,0.0483,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0830,New Product,2026-08-01,1,control,0,0.4836,0.0571,0,0.0,0,0.0,1,1035.58,0.0
EXP_WIN-BACK,C0830,Win-back,2026-08-01,1,control,0,0.4836,0.0659,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0831,Birthday,2026-08-01,1,control,0,0.4285,0.0214,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0831,Discount,2026-08-01,1,control,0,0.4285,0.03,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0831,Festival,2026-08-01,1,treatment,1,0.4285,0.0386,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0831,Loyalty,2026-08-01,1,control,0,0.4285,0.0471,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0831,New Product,2026-08-01,1,treatment,1,0.4285,0.0557,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0831,Win-back,2026-08-01,1,control,0,0.4285,0.0643,0,0.0,0,0.0,1,1717.95,0.0
EXP_BIRTHDAY,C0832,Birthday,2026-08-01,1,control,0,0.5942,0.023,0,0.0,1,634.84,1,1108.64,0.0
EXP_DISCOUNT,C0832,Discount,2026-08-01,1,control,0,0.5942,0.0322,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0832,Festival,2026-08-01,1,treatment,1,0.5942,0.0414,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0832,Loyalty,2026-08-01,1,treatment,1,0.5942,0.0506,0,0.0,0,0.0,1,1041.54,16.0
EXP_NEW_PRODUCT,C0832,New Product,2026-08-01,1,control,0,0.5942,0.0598,1,464.44,1,672.08,1,1141.95,0.0
EXP_WIN-BACK,C0832,Win-back,2026-08-01,1,treatment,1,0.5942,0.0689,1,130.32,1,265.02,1,353.74,31.0
EXP_BIRTHDAY,C0833,Birthday,2026-08-01,1,control,0,0.3054,0.0203,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0833,Discount,2026-08-01,1,control,0,0.3054,0.0284,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0833,Festival,2026-08-01,1,control,0,0.3054,0.0365,0,0.0,1,390.57,1,558.54,0.0
EXP_LOYALTY,C0833,Loyalty,2026-08-01,1,control,0,0.3054,0.0447,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0833,New Product,2026-08-01,1,control,0,0.3054,0.0528,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0833,Win-back,2026-08-01,1,control,0,0.3054,0.0609,1,137.66,1,278.92,1,378.85,0.0
EXP_BIRTHDAY,C0834,Birthday,2026-08-01,1,treatment,1,0.4984,0.0221,0,0.0,1,843.45,1,1867.05,20.25
EXP_DISCOUNT,C0834,Discount,2026-08-01,1,treatment,1,0.4984,0.0309,0,0.0,1,771.63,1,1140.45,23.25
EXP_FESTIVAL,C0834,Festival,2026-08-01,1,control,0,0.4984,0.0398,1,466.72,1,746.41,1,898.1,0.0
EXP_LOYALTY,C0834,Loyalty,2026-08-01,1,control,0,0.4984,0.0486,1,265.22,1,490.33,1,657.72,0.0
EXP_NEW_PRODUCT,C0834,New Product,2026-08-01,1,treatment,1,0.4984,0.0575,1,492.13,1,721.99,1,1082.98,23.0
EXP_WIN-BACK,C0834,Win-back,2026-08-01,1,treatment,1,0.4984,0.0663,0,0.0,1,493.52,1,623.34,31.0
EXP_BIRTHDAY,C0835,Birthday,2026-08-01,1,control,0,0.473,0.0219,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0835,Discount,2026-08-01,1,treatment,1,0.473,0.0306,1,674.22,1,1439.63,1,2094.45,23.25
EXP_FESTIVAL,C0835,Festival,2026-08-01,1,treatment,1,0.473,0.0393,1,335.58,1,417.97,1,685.44,29.0
EXP_LOYALTY,C0835,Loyalty,2026-08-01,1,control,0,0.473,0.0481,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0835,New Product,2026-08-01,1,control,0,0.473,0.0568,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0835,Win-back,2026-08-01,1,control,0,0.473,0.0656,1,569.11,1,787.82,1,1123.48,0.0
EXP_BIRTHDAY,C0836,Birthday,2026-08-01,1,treatment,1,0.3474,0.0207,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0836,Discount,2026-08-01,1,control,0,0.3474,0.0289,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0836,Festival,2026-08-01,1,treatment,1,0.3474,0.0372,0,0.0,1,1183.0,1,2061.02,29.0
EXP_LOYALTY,C0836,Loyalty,2026-08-01,1,treatment,1,0.3474,0.0455,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0836,New Product,2026-08-01,1,control,0,0.3474,0.0537,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0836,Win-back,2026-08-01,1,control,0,0.3474,0.062,0,0.0,1,501.41,1,590.91,0.0
EXP_BIRTHDAY,C0837,Birthday,2026-08-01,1,control,0,0.4677,0.0218,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0837,Discount,2026-08-01,1,control,0,0.4677,0.0305,0,0.0,1,695.65,1,842.38,0.0
EXP_FESTIVAL,C0837,Festival,2026-08-01,1,control,0,0.4677,0.0392,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0837,Loyalty,2026-08-01,1,control,0,0.4677,0.048,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0837,New Product,2026-08-01,1,treatment,1,0.4677,0.0567,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0837,Win-back,2026-08-01,1,control,0,0.4677,0.0654,0,0.0,1,800.47,1,1033.83,0.0
EXP_BIRTHDAY,C0838,Birthday,2026-08-01,1,treatment,1,0.3568,0.0208,0,0.0,1,137.01,1,302.01,20.25
EXP_DISCOUNT,C0838,Discount,2026-08-01,1,treatment,1,0.3568,0.0291,0,0.0,0,0.0,1,1104.28,23.25
EXP_FESTIVAL,C0838,Festival,2026-08-01,1,control,0,0.3568,0.0374,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0838,Loyalty,2026-08-01,1,treatment,1,0.3568,0.0457,0,0.0,1,629.54,1,785.63,16.0
EXP_NEW_PRODUCT,C0838,New Product,2026-08-01,1,control,0,0.3568,0.054,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0838,Win-back,2026-08-01,1,control,0,0.3568,0.0623,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0839,Birthday,2026-08-01,1,control,0,0.5857,0.0229,0,0.0,1,1494.47,1,2119.07,0.0
EXP_DISCOUNT,C0839,Discount,2026-08-01,1,control,0,0.5857,0.0321,0,0.0,1,488.24,1,1047.7,0.0
EXP_FESTIVAL,C0839,Festival,2026-08-01,1,control,0,0.5857,0.0412,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0839,Loyalty,2026-08-01,1,treatment,1,0.5857,0.0504,1,695.37,1,1094.17,1,2177.84,16.0
EXP_NEW_PRODUCT,C0839,New Product,2026-08-01,1,treatment,1,0.5857,0.0596,0,0.0,1,1979.24,1,2502.76,23.0
EXP_WIN-BACK,C0839,Win-back,2026-08-01,1,treatment,1,0.5857,0.0687,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0840,Birthday,2026-08-01,1,control,0,0.4693,0.0218,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0840,Discount,2026-08-01,1,control,0,0.4693,0.0305,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0840,Festival,2026-08-01,1,control,0,0.4693,0.0393,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0840,Loyalty,2026-08-01,1,treatment,1,0.4693,0.048,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0840,New Product,2026-08-01,1,control,0,0.4693,0.0567,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0840,Win-back,2026-08-01,1,treatment,1,0.4693,0.0655,0,0.0,1,628.5,1,981.28,31.0
EXP_BIRTHDAY,C0841,Birthday,2026-08-01,1,treatment,1,0.5983,0.023,0,0.0,0,0.0,1,1650.12,20.25
EXP_DISCOUNT,C0841,Discount,2026-08-01,1,control,0,0.5983,0.0322,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0841,Festival,2026-08-01,1,treatment,1,0.5983,0.0414,0,0.0,0,0.0,1,1093.46,29.0
EXP_LOYALTY,C0841,Loyalty,2026-08-01,1,control,0,0.5983,0.0506,0,0.0,0,0.0,1,1312.26,0.0
EXP_NEW_PRODUCT,C0841,New Product,2026-08-01,1,control,0,0.5983,0.0598,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0841,Win-back,2026-08-01,1,control,0,0.5983,0.0691,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0842,Birthday,2026-08-01,1,treatment,1,0.3446,0.0206,1,251.2,1,377.02,1,644.93,20.25
EXP_DISCOUNT,C0842,Discount,2026-08-01,1,treatment,1,0.3446,0.0289,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0842,Festival,2026-08-01,1,treatment,1,0.3446,0.0372,0,0.0,0,0.0,1,495.64,29.0
EXP_LOYALTY,C0842,Loyalty,2026-08-01,1,treatment,1,0.3446,0.0454,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0842,New Product,2026-08-01,1,treatment,1,0.3446,0.0537,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0842,Win-back,2026-08-01,1,control,0,0.3446,0.0619,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0843,Birthday,2026-08-01,1,control,0,0.3846,0.021,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0843,Discount,2026-08-01,1,treatment,1,0.3846,0.0294,0,0.0,1,842.6,1,1715.22,23.25
EXP_FESTIVAL,C0843,Festival,2026-08-01,1,control,0,0.3846,0.0378,0,0.0,0,0.0,1,2223.55,0.0
EXP_LOYALTY,C0843,Loyalty,2026-08-01,1,treatment,1,0.3846,0.0462,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0843,New Product,2026-08-01,1,treatment,1,0.3846,0.0546,1,1124.58,1,1729.04,1,2373.52,23.0
EXP_WIN-BACK,C0843,Win-back,2026-08-01,1,treatment,1,0.3846,0.063,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0844,Birthday,2026-08-01,1,control,0,0.5001,0.0221,0,0.0,0,0.0,1,1188.73,0.0
EXP_DISCOUNT,C0844,Discount,2026-08-01,1,control,0,0.5001,0.031,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0844,Festival,2026-08-01,1,control,0,0.5001,0.0398,0,0.0,1,694.28,1,1218.44,0.0
EXP_LOYALTY,C0844,Loyalty,2026-08-01,1,treatment,1,0.5001,0.0487,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0844,New Product,2026-08-01,1,treatment,1,0.5001,0.0575,0,0.0,1,1514.25,1,1854.39,23.0
EXP_WIN-BACK,C0844,Win-back,2026-08-01,1,treatment,1,0.5001,0.0663,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0845,Birthday,2026-08-01,1,control,0,0.4729,0.0219,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0845,Discount,2026-08-01,1,control,0,0.4729,0.0306,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0845,Festival,2026-08-01,1,control,0,0.4729,0.0393,0,0.0,1,748.26,1,1210.79,0.0
EXP_LOYALTY,C0845,Loyalty,2026-08-01,1,control,0,0.4729,0.0481,1,863.31,1,1025.95,1,2003.79,0.0
EXP_NEW_PRODUCT,C0845,New Product,2026-08-01,1,treatment,1,0.4729,0.0568,0,0.0,1,1908.5,1,2472.66,23.0
EXP_WIN-BACK,C0845,Win-back,2026-08-01,1,control,0,0.4729,0.0656,0,0.0,0,0.0,1,1743.36,0.0
EXP_BIRTHDAY,C0846,Birthday,2026-08-01,1,treatment,1,0.4632,0.0218,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0846,Discount,2026-08-01,1,control,0,0.4632,0.0305,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0846,Festival,2026-08-01,1,control,0,0.4632,0.0392,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0846,Loyalty,2026-08-01,1,control,0,0.4632,0.0479,1,460.44,1,625.87,1,1349.42,0.0
EXP_NEW_PRODUCT,C0846,New Product,2026-08-01,1,control,0,0.4632,0.0566,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0846,Win-back,2026-08-01,1,treatment,1,0.4632,0.0653,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0847,Birthday,2026-08-01,1,control,0,0.4257,0.0214,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0847,Discount,2026-08-01,1,control,0,0.4257,0.03,0,0.0,1,491.67,1,949.72,0.0
EXP_FESTIVAL,C0847,Festival,2026-08-01,1,treatment,1,0.4257,0.0385,1,442.08,1,955.81,1,1238.59,29.0
EXP_LOYALTY,C0847,Loyalty,2026-08-01,1,treatment,1,0.4257,0.0471,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0847,New Product,2026-08-01,1,treatment,1,0.4257,0.0556,1,847.21,1,1633.0,1,1922.68,23.0
EXP_WIN-BACK,C0847,Win-back,2026-08-01,1,control,0,0.4257,0.0642,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0848,Birthday,2026-08-01,1,control,0,0.5346,0.0224,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0848,Discount,2026-08-01,1,control,0,0.5346,0.0314,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0848,Festival,2026-08-01,1,control,0,0.5346,0.0404,0,0.0,0,0.0,1,1059.49,0.0
EXP_LOYALTY,C0848,Loyalty,2026-08-01,1,treatment,1,0.5346,0.0494,1,381.67,1,671.47,1,1199.2,16.0
EXP_NEW_PRODUCT,C0848,New Product,2026-08-01,1,control,0,0.5346,0.0583,1,386.42,1,830.59,1,1319.18,0.0
EXP_WIN-BACK,C0848,Win-back,2026-08-01,1,control,0,0.5346,0.0673,1,568.82,1,899.0,1,1135.65,0.0
EXP_BIRTHDAY,C0849,Birthday,2026-08-01,1,treatment,1,0.746,0.0241,0,0.0,1,744.9,1,878.03,20.25
EXP_DISCOUNT,C0849,Discount,2026-08-01,1,control,0,0.746,0.0338,0,0.0,0,0.0,1,1383.61,0.0
EXP_FESTIVAL,C0849,Festival,2026-08-01,1,treatment,1,0.746,0.0434,1,478.49,1,817.63,1,1265.64,29.0
EXP_LOYALTY,C0849,Loyalty,2026-08-01,1,treatment,1,0.746,0.0531,0,0.0,1,2187.66,1,2979.81,16.0
EXP_NEW_PRODUCT,C0849,New Product,2026-08-01,1,control,0,0.746,0.0627,0,0.0,1,743.73,1,1581.65,0.0
EXP_WIN-BACK,C0849,Win-back,2026-08-01,1,control,0,0.746,0.0724,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0850,Birthday,2026-08-01,1,treatment,1,0.6916,0.0238,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0850,Discount,2026-08-01,1,control,0,0.6916,0.0333,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0850,Festival,2026-08-01,1,treatment,1,0.6916,0.0428,0,0.0,0,0.0,1,2888.11,29.0
EXP_LOYALTY,C0850,Loyalty,2026-08-01,1,control,0,0.6916,0.0523,0,0.0,1,524.76,1,959.35,0.0
EXP_NEW_PRODUCT,C0850,New Product,2026-08-01,1,treatment,1,0.6916,0.0618,0,0.0,0,0.0,1,1196.03,23.0
EXP_WIN-BACK,C0850,Win-back,2026-08-01,1,treatment,1,0.6916,0.0713,1,678.32,1,833.92,1,1226.93,31.0
EXP_BIRTHDAY,C0851,Birthday,2026-08-01,1,control,0,0.2448,0.0198,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0851,Discount,2026-08-01,1,control,0,0.2448,0.0277,1,319.6,1,397.06,1,633.98,0.0
EXP_FESTIVAL,C0851,Festival,2026-08-01,1,treatment,1,0.2448,0.0357,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0851,Loyalty,2026-08-01,1,treatment,1,0.2448,0.0436,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0851,New Product,2026-08-01,1,control,0,0.2448,0.0515,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0851,Win-back,2026-08-01,1,control,0,0.2448,0.0595,1,202.31,1,376.23,1,464.16,0.0
EXP_BIRTHDAY,C0852,Birthday,2026-08-01,1,control,0,0.7015,0.0238,0,0.0,0,0.0,1,2767.1,0.0
EXP_DISCOUNT,C0852,Discount,2026-08-01,1,treatment,1,0.7015,0.0334,0,0.0,0,0.0,1,1202.36,23.25
EXP_FESTIVAL,C0852,Festival,2026-08-01,1,treatment,1,0.7015,0.0429,0,0.0,1,1162.03,1,1851.11,29.0
EXP_LOYALTY,C0852,Loyalty,2026-08-01,1,control,0,0.7015,0.0524,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0852,New Product,2026-08-01,1,control,0,0.7015,0.062,0,0.0,1,514.4,1,1137.99,0.0
EXP_WIN-BACK,C0852,Win-back,2026-08-01,1,treatment,1,0.7015,0.0715,1,305.73,1,643.01,1,912.46,31.0
EXP_BIRTHDAY,C0853,Birthday,2026-08-01,1,treatment,1,0.42,0.0213,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0853,Discount,2026-08-01,1,control,0,0.42,0.0299,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0853,Festival,2026-08-01,1,treatment,1,0.42,0.0384,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0853,Loyalty,2026-08-01,1,treatment,1,0.42,0.047,0,0.0,1,2256.67,1,4078.25,16.0
EXP_NEW_PRODUCT,C0853,New Product,2026-08-01,1,control,0,0.42,0.0555,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0853,Win-back,2026-08-01,1,control,0,0.42,0.064,0,0.0,0,0.0,1,1368.83,0.0
EXP_BIRTHDAY,C0854,Birthday,2026-08-01,1,treatment,1,0.3698,0.0209,0,0.0,0,0.0,1,1130.13,20.25
EXP_DISCOUNT,C0854,Discount,2026-08-01,1,treatment,1,0.3698,0.0292,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0854,Festival,2026-08-01,1,control,0,0.3698,0.0376,1,451.25,1,655.71,1,933.95,0.0
EXP_LOYALTY,C0854,Loyalty,2026-08-01,1,control,0,0.3698,0.0459,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0854,New Product,2026-08-01,1,treatment,1,0.3698,0.0543,1,157.3,1,295.27,1,592.46,23.0
EXP_WIN-BACK,C0854,Win-back,2026-08-01,1,treatment,1,0.3698,0.0626,0,0.0,0,0.0,0,0.0,31.0
