campaign_id,customer_id,campaign_type,campaign_date,campaign_cost,delivered,clicked,redeemed,purchase_7d,revenue_7d,purchase_14d,revenue_14d,purchase_30d,revenue_30d,days_to_next_purchase,next_purchase_amount
CAMP06586,C0676,Loyalty,2025-01-10,22.0,1,1,0,1,1907.8,1,1907.8,1,1907.8,1,953.9
CAMP06587,C0414,Discount,2025-12-29,25.0,1,0,0,0,0.0,0,0.0,1,5024.64,19,807.66
CAMP06588,C0801,Loyalty,2025-02-03,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06589,C0731,Win-back,2025-07-21,29.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06590,C0711,Festival,2026-08-07,29.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06591,C0702,Discount,2026-07-24,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06592,C0365,Festival,2025-04-13,27.25,1,0,0,0,0.0,0,0.0,1,2369.64,22,2369.64
CAMP06593,C0783,Festival,2026-02-03,25.5,1,1,1,0,0.0,1,2004.72,1,2004.72,11,501.18
CAMP06594,C0519,Festival,2026-03-19,25.5,1,1,0,1,960.31,1,960.31,1,11499.54,2,960.31
CAMP06595,C0204,Win-back,2026-03-29,32.75,1,1,0,1,1870.88,1,1870.88,1,6607.89,1,935.44
CAMP06596,C0843,New Product,2026-08-18,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06597,C0960,Discount,2025-03-11,25.0,1,0,0,1,3686.81,1,3686.81,1,3686.81,1,858.87
CAMP06598,C0119,Loyalty,2025-12-25,14.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06599,C0167,Discount,2025-10-27,19.75,1,0,0,0,0.0,0,0.0,1,2197.7,25,926.33
CAMP06600,C0596,New Product,2025-03-26,23.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06601,C0576,Loyalty,2026-08-19,22.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06602,C0848,Discount,2026-03-10,19.75,1,1,0,1,545.81,1,545.81,1,545.81,4,545.81
CAMP06603,C0336,Loyalty,2026-05-15,16.0,1,0,0,0,0.0,0,0.0,1,1077.76,18,1077.76
CAMP06604,C0743,New Product,2026-01-08,23.0,1,0,0,0,0.0,1,1317.68,1,9178.44,13,1317.68
CAMP06605,C0484,Discount,2024-12-19,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06606,C0572,Discount,2025-05-18,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06607,C0788,Birthday,2025-08-21,22.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06608,C0401,Birthday,2025-05-28,22.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06609,C0965,Win-back,2026-01-20,31.0,1,0,0,1,2499.86,1,2499.86,1,2499.86,7,1249.93
CAMP06610,C0430,Win-back,2026-04-14,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06611,C0794,Birthday,2024-08-25,20.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06612,C0632,Win-back,2025-05-30,31.0,1,0,0,0,0.0,0,0.0,1,2629.35,17,997.75
CAMP06613,C0580,New Product,2026-07-14,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06614,C0461,Loyalty,2026-08-18,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06615,C0843,Festival,2026-08-04,25.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06616,C0742,Festival,2026-07-26,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06617,C0877,Win-back,2026-01-11,31.0,1,0,0,0,0.0,1,1403.07,1,1403.07,14,1403.07
CAMP06618,C0475,Win-back,2026-02-19,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06619,C0076,Birthday,2025-04-27,18.5,1,0,0,0,0.0,0,0.0,1,2309.08,15,1154.54
CAMP06620,C0338,New Product,2026-08-19,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06621,C0337,Win-back,2025-08-07,27.5,1,0,0,0,0.0,0,0.0,1,3087.93,22,1029.31
CAMP06622,C0115,Festival,2024-08-21,25.5,1,0,0,1,667.87,1,2240.03,1,2240.03,7,667.87
CAMP06623,C0264,Festival,2025-07-31,30.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06624,C0069,Festival,2024-08-07,29.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06625,C0023,New Product,2026-08-14,23.0,1,0,0,1,3896.66,1,3896.66,1,3896.66,6,1948.33
CAMP06626,C0010,Loyalty,2026-06-15,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06627,C0013,Loyalty,2024-02-25,18.0,1,0,0,0,0.0,0,0.0,1,1252.41,24,1252.41
CAMP06628,C0619,Discount,2026-05-04,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06629,C0294,Festival,2026-04-27,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06630,C0874,Birthday,2026-06-06,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06631,C0954,Festival,2026-08-21,29.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06632,C0913,Birthday,2025-08-30,20.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06633,C0229,Win-back,2025-02-07,27.5,1,1,1,0,0.0,0,0.0,1,3412.13,18,1230.15
CAMP06634,C0038,Loyalty,2026-02-10,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06635,C0953,Loyalty,2026-08-21,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06636,C0386,Loyalty,2026-01-02,22.0,1,1,0,0,0.0,0,0.0,1,5288.220000000001,16,512.58
CAMP06637,C0636,Birthday,2024-06-04,20.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06638,C0433,Birthday,2026-03-14,20.25,1,1,1,1,1958.51,1,1958.51,1,9389.4,7,1958.51
CAMP06639,C0991,New Product,2026-06-09,23.0,1,0,0,0,0.0,0,0.0,1,1285.8,16,1285.8
CAMP06640,C0224,Discount,2026-06-12,19.75,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06641,C0875,New Product,2025-11-23,23.0,1,0,0,1,1876.9,1,6092.360000000001,1,7438.47,7,1876.9
CAMP06642,C0135,Win-back,2025-07-13,29.25,1,0,0,1,2045.16,1,2045.16,1,3396.58,6,1022.58
CAMP06643,C0538,New Product,2025-06-04,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06644,C0335,Loyalty,2025-11-02,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06645,C0484,New Product,2025-01-11,23.0,1,0,0,0,0.0,0,0.0,1,1690.78,18,845.39
CAMP06646,C0267,Discount,2026-08-22,25.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06647,C0547,Discount,2024-09-13,23.25,1,0,0,0,0.0,1,1780.35,1,7025.67,8,1780.35
CAMP06648,C0268,Loyalty,2024-06-14,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06649,C0917,Discount,2026-06-01,23.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06650,C0553,Discount,2026-06-10,25.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06651,C0861,Birthday,2026-06-24,20.25,1,0,0,0,0.0,1,3217.3,1,3217.3,14,1608.65
CAMP06652,C0843,Discount,2026-08-29,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06653,C0129,Loyalty,2024-09-11,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06654,C0392,Discount,2026-03-30,23.25,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06655,C0283,Birthday,2025-11-28,22.0,1,0,0,0,0.0,0,0.0,1,507.35,18,507.35
CAMP06656,C0945,Win-back,2026-06-15,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06657,C0561,Festival,2025-05-05,30.75,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06658,C0519,Festival,2026-07-12,25.5,1,0,0,0,0.0,0,0.0,1,3498.54,23,1166.18
CAMP06659,C0120,Birthday,2026-05-22,18.5,1,0,0,0,0.0,0,0.0,1,1958.4,24,979.2
CAMP06660,C0860,Birthday,2026-07-27,22.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06661,C0945,Win-back,2024-02-03,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06662,C0882,Festival,2024-09-15,29.0,1,1,0,1,745.46,1,745.46,1,1660.43,5,372.73
CAMP06663,C0364,Win-back,2026-04-14,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06664,C0031,Birthday,2026-06-26,18.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06665,C0892,New Product,2026-08-26,23.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06666,C0082,New Product,2024-07-24,23.0,1,0,0,1,1092.33,1,1092.33,1,1092.33,7,1092.33
CAMP06667,C0748,Loyalty,2026-06-18,14.0,1,0,0,0,0.0,0,0.0,1,2090.82,15,1045.41
CAMP06668,C0055,Win-back,2025-12-13,29.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06669,C0354,Discount,2026-07-28,21.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06670,C0630,Birthday,2026-06-27,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06671,C0628,Discount,2026-07-27,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06672,C0372,New Product,2025-01-17,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06673,C0788,Festival,2026-05-01,29.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06674,C0698,Win-back,2025-10-27,32.75,1,1,0,0,0.0,0,0.0,1,5046.64,18,1397.99
CAMP06675,C0367,Win-back,2025-09-19,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06676,C0065,Festival,2024-12-29,27.25,1,0,0,1,674.91,1,674.91,1,6321.340000000001,5,674.91
CAMP06677,C0083,Festival,2024-12-29,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06678,C0152,Win-back,2025-04-12,29.25,1,0,0,0,0.0,0,0.0,1,697.94,15,348.97
CAMP06679,C0817,Win-back,2025-12-10,27.5,1,1,0,1,1901.26,1,1901.26,1,4382.12,4,1901.26
CAMP06680,C0436,Win-back,2026-01-25,31.0,1,0,0,0,0.0,0,0.0,1,765.71,17,765.71
CAMP06681,C0455,Birthday,2025-12-18,20.25,1,0,0,0,0.0,1,958.28,1,958.28,12,958.28
CAMP06682,C0233,Birthday,2025-08-04,18.5,0,0,0,0,0.0,1,11805.84,1,11805.84,11,4314.27
CAMP06683,C0283,Birthday,2026-01-10,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06684,C0174,New Product,2025-08-14,23.0,1,1,0,0,0.0,0,0.0,1,765.93,19,765.93
CAMP06685,C0358,Birthday,2025-08-28,18.5,1,0,0,1,2338.68,1,2338.68,1,4059.84,7,1169.34
CAMP06686,C0282,Win-back,2024-12-01,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06687,C0521,Festival,2024-07-28,25.5,1,0,0,0,0.0,1,910.54,1,910.54,13,910.54
CAMP06688,C0547,New Product,2025-05-04,23.0,1,0,0,0,0.0,1,3315.84,1,3315.84,8,1105.28
CAMP06689,C0459,Festival,2025-11-10,29.0,1,1,0,0,0.0,0,0.0,1,1212.15,20,404.05
CAMP06690,C0123,Win-back,2026-01-28,27.5,1,1,0,0,0.0,0,0.0,1,3691.02,27,1230.34
CAMP06691,C0024,New Product,2026-07-09,23.0,1,0,0,0,0.0,1,2567.86,1,4077.43,13,1283.93
CAMP06692,C0743,Festival,2026-02-05,32.5,1,0,0,1,2246.32,1,2246.32,1,2246.32,1,1123.16
CAMP06693,C0782,Festival,2024-08-22,25.5,1,0,0,0,0.0,0,0.0,1,2907.68,30,1453.84
CAMP06694,C0711,Win-back,2026-08-30,27.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06695,C0102,Discount,2025-07-22,21.5,1,1,1,0,0.0,0,0.0,1,417.17,23,417.17
CAMP06696,C0654,Loyalty,2024-09-30,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06697,C0513,Discount,2024-09-16,25.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06698,C0537,Birthday,2025-12-20,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06699,C0356,New Product,2025-06-28,23.0,1,0,0,0,0.0,1,1215.44,1,1215.44,11,607.72
CAMP06700,C0140,Loyalty,2026-07-30,14.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06701,C0813,New Product,2026-06-18,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06702,C0139,Discount,2024-12-29,19.75,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06703,C0693,New Product,2026-07-30,23.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06704,C0605,Festival,2025-01-31,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06705,C0883,Discount,2025-12-13,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06706,C0450,Festival,2026-08-29,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06707,C0379,Festival,2025-06-13,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06708,C0115,Loyalty,2024-08-02,22.0,1,0,0,0,0.0,0,0.0,1,2240.03,26,667.87
CAMP06709,C0941,Birthday,2024-01-10,18.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06710,C0428,New Product,2026-06-10,23.0,1,0,0,0,0.0,0,0.0,1,2524.16,23,1262.08
CAMP06711,C0669,Festival,2025-11-26,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06712,C0458,Loyalty,2024-11-06,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06713,C0568,Festival,2026-06-23,27.25,1,1,1,0,0.0,0,0.0,1,1654.84,21,1654.84
CAMP06714,C0375,Win-back,2026-08-24,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06715,C0156,Loyalty,2026-08-16,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06716,C0696,New Product,2026-04-30,23.0,1,0,0,0,0.0,1,7293.789999999999,1,10144.05,10,285.81
CAMP06717,C0446,Loyalty,2026-01-23,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06718,C0729,Discount,2024-12-21,25.0,1,0,0,0,0.0,0,0.0,1,921.59,21,921.59
CAMP06719,C0773,Discount,2025-02-18,21.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06720,C0303,Win-back,2025-09-09,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06721,C0239,Discount,2026-08-30,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06722,C0599,Festival,2025-12-12,25.5,1,0,0,1,1027.32,1,1027.32,1,1027.32,1,1027.32
CAMP06723,C0125,Win-back,2026-01-25,29.25,1,1,1,0,0.0,1,3759.8,1,3759.8,12,1879.9
CAMP06724,C0414,Win-back,2026-03-24,32.75,1,0,0,1,5618.58,1,5618.58,1,14861.819999999998,5,2809.29
CAMP06725,C0734,Discount,2026-07-01,19.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06726,C0630,Discount,2026-04-12,23.25,1,0,0,0,0.0,0,0.0,1,4418.76,18,1058.98
CAMP06727,C0843,Discount,2026-08-12,25.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06728,C0892,Win-back,2026-08-02,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06729,C0412,Win-back,2026-06-28,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06730,C0014,Birthday,2025-05-28,18.5,1,0,0,0,0.0,1,1256.67,1,1256.67,12,1256.67
CAMP06731,C0097,Birthday,2026-01-05,18.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06732,C0717,Festival,2025-06-22,29.0,0,0,0,0,0.0,0,0.0,1,1886.88,20,943.44
CAMP06733,C0768,New Product,2026-08-18,23.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06734,C0211,Birthday,2026-06-02,22.0,1,1,0,0,0.0,1,4953.39,1,4953.39,11,1651.13
CAMP06735,C0085,Discount,2024-08-27,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06736,C0179,New Product,2026-03-19,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06737,C0101,Birthday,2026-02-03,20.25,1,0,0,0,0.0,1,2191.61,1,14073.39,11,2191.61
CAMP06738,C0081,Birthday,2025-08-06,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06739,C0414,Discount,2026-05-26,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06740,C0515,Loyalty,2026-03-14,22.0,1,0,0,1,973.85,1,1988.94,1,2647.32,3,973.85
CAMP06741,C0788,New Product,2026-07-26,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06742,C0099,Festival,2025-01-03,32.5,1,0,0,0,0.0,0,0.0,1,1481.44,30,1481.44
CAMP06743,C0390,Birthday,2026-04-03,20.25,1,1,0,0,0.0,1,1421.75,1,1421.75,13,1421.75
CAMP06744,C0397,Win-back,2025-06-27,31.0,1,0,0,0,0.0,0,0.0,1,1233.14,24,616.57
CAMP06745,C0906,Discount,2026-08-03,23.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06746,C0009,Festival,2026-01-31,30.75,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06747,C0064,Discount,2026-01-15,19.75,0,0,0,1,1795.65,1,1795.65,1,3709.09,3,598.55
CAMP06748,C0018,Loyalty,2026-06-29,18.0,1,0,0,0,0.0,0,0.0,1,1605.72,21,802.86
CAMP06749,C0433,Loyalty,2026-04-30,22.0,1,0,0,0,0.0,1,8338.119999999999,1,8338.119999999999,12,1237.79
CAMP06750,C0703,Loyalty,2024-10-20,16.0,1,0,0,0,0.0,1,1068.84,1,1068.84,9,1068.84
CAMP06751,C0827,New Product,2025-12-01,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06752,C0324,Festival,2026-06-30,29.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06753,C0985,Birthday,2026-08-16,18.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06754,C0970,Festival,2025-09-10,32.5,1,1,0,0,0.0,0,0.0,1,426.9,24,426.9
CAMP06755,C0123,Festival,2024-12-26,30.75,1,1,1,1,3703.47,1,6750.17,1,9663.5,6,1234.49
CAMP06756,C0749,New Product,2026-05-20,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06757,C0947,Win-back,2026-07-25,27.5,1,1,0,1,1904.04,1,1904.04,1,1904.04,7,952.02
CAMP06758,C0704,Festival,2025-05-13,32.5,1,0,0,0,0.0,0,0.0,1,3777.51,27,1259.17
CAMP06759,C0278,Festival,2026-04-20,25.5,1,0,0,0,0.0,1,1584.22,1,1584.22,13,1584.22
CAMP06760,C0798,Loyalty,2025-06-12,18.0,1,0,0,1,1421.72,1,1421.72,1,1421.72,7,1421.72
CAMP06761,C0457,Discount,2025-10-23,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06762,C0155,Festival,2024-12-26,29.0,1,1,0,0,0.0,0,0.0,1,816.38,25,816.38
CAMP06763,C0001,Festival,2025-02-02,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06764,C0804,New Product,2025-09-06,23.0,1,0,0,1,1972.03,1,1972.03,1,2404.12,1,1972.03
CAMP06765,C0250,Birthday,2026-02-18,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06766,C0084,Birthday,2025-09-14,18.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06767,C0277,Loyalty,2026-07-08,18.0,1,0,0,0,0.0,1,4346.97,1,4346.97,12,1448.99
CAMP06768,C0442,Birthday,2026-01-31,22.0,1,0,0,0,0.0,0,0.0,1,6037.259999999999,28,729.06
CAMP06769,C0106,Discount,2024-05-04,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06770,C0298,New Product,2026-07-28,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06771,C0043,Win-back,2025-11-03,31.0,1,1,0,1,2353.4700000000003,1,3347.45,1,3347.45,4,784.49
CAMP06772,C0708,Win-back,2026-06-28,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06773,C0426,Discount,2026-01-05,25.0,1,0,0,0,0.0,1,2694.75,1,2694.75,13,2694.75
CAMP06774,C0928,Loyalty,2026-08-24,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06775,C0970,Discount,2025-10-17,19.75,1,0,0,1,839.99,1,839.99,1,839.99,4,839.99
CAMP06776,C0703,Win-back,2025-03-14,31.0,1,0,0,1,5886.66,1,12891.990000000002,1,14029.7,4,3854.0
CAMP06777,C0300,Discount,2026-08-11,19.75,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06778,C0071,New Product,2025-11-26,23.0,1,0,0,0,0.0,1,1745.48,1,1745.48,8,1745.48
CAMP06779,C0318,Win-back,2026-07-29,27.5,1,0,0,1,1683.05,1,1683.05,1,1683.05,5,1683.05
CAMP06780,C0444,Discount,2026-01-04,21.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06781,C0186,New Product,2026-04-30,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06782,C0024,New Product,2026-07-17,23.0,1,0,0,1,2567.86,1,4077.43,1,4077.43,5,1283.93
CAMP06783,C0353,Loyalty,2026-06-30,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06784,C0625,Discount,2025-06-02,21.5,1,1,1,1,3033.48,1,4567.9,1,4567.9,7,758.37
CAMP06785,C0653,Win-back,2026-06-07,32.75,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06786,C0261,New Product,2026-07-04,23.0,1,1,0,1,5583.51,1,5583.51,1,5583.51,2,1861.17
CAMP06787,C0372,Festival,2026-03-16,25.5,1,1,0,0,0.0,0,0.0,1,3275.94,15,1091.98
CAMP06788,C0595,New Product,2026-05-21,23.0,1,0,0,1,1019.34,1,1019.34,1,1019.34,3,1019.34
CAMP06789,C0145,New Product,2026-05-27,23.0,1,0,0,0,0.0,0,0.0,1,4955.1,26,1651.7
CAMP06790,C0101,Birthday,2026-06-02,20.25,1,1,1,0,0.0,0,0.0,1,13702.649999999998,16,1490.36
CAMP06791,C0706,Loyalty,2025-08-19,22.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06792,C0077,Win-back,2025-12-28,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06793,C0736,Discount,2025-09-30,23.25,1,0,0,1,959.57,1,2360.28,1,11008.5,6,959.57
CAMP06794,C0356,Festival,2025-04-29,29.0,0,0,0,1,3136.82,1,5153.42,1,7583.879999999999,6,1568.41
CAMP06795,C0478,Festival,2024-06-24,29.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06796,C0399,Loyalty,2025-09-18,22.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06797,C0439,Festival,2026-07-16,32.5,1,0,0,0,0.0,1,715.91,1,715.91,11,715.91
CAMP06798,C0514,New Product,2025-07-05,23.0,1,0,0,0,0.0,1,535.66,1,535.66,14,535.66
CAMP06799,C0024,New Product,2026-08-16,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06800,C0164,Win-back,2026-06-09,27.5,1,0,0,1,4253.86,1,4253.86,1,4253.86,1,1729.06
CAMP06801,C0856,Win-back,2026-08-18,29.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06802,C0240,New Product,2026-07-06,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06803,C0157,New Product,2026-07-05,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06804,C0649,New Product,2026-08-16,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06805,C0587,Discount,2026-05-28,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06806,C0177,Discount,2026-08-24,25.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP06807,C0869,New Product,2026-08-05,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06808,C0835,Win-back,2024-09-25,29.25,1,0,0,1,351.81,1,351.81,1,351.81,6,351.81
CAMP06809,C0061,Discount,2026-06-10,25.0,1,1,0,1,1135.73,1,5868.429999999999,1,6791.509999999999,1,1135.73
CAMP06810,C0725,New Product,2026-08-31,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06811,C0004,Loyalty,2025-08-01,18.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06812,C0138,Birthday,2026-08-21,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06813,C0825,Loyalty,2026-05-25,22.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06814,C0046,Festival,2026-02-17,30.75,1,1,1,0,0.0,0,0.0,1,13446.909999999998,16,1241.08
CAMP06815,C0953,Win-back,2026-06-13,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06816,C0591,Loyalty,2026-07-25,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06817,C0261,Festival,2026-07-22,29.0,1,0,0,0,0.0,0,0.0,1,938.84,23,938.84
CAMP06818,C0736,Loyalty,2024-11-01,18.0,1,1,1,1,2137.58,1,2137.58,1,2137.58,6,2137.58
CAMP06819,C0833,Loyalty,2025-11-08,18.0,1,0,0,1,928.84,1,928.84,1,2266.63,4,464.42
CAMP06820,C0971,Birthday,2026-06-11,18.5,1,0,0,0,0.0,0,0.0,1,2111.94,22,703.98
CAMP06821,C0488,New Product,2025-04-04,23.0,1,0,0,1,1776.25,1,1776.25,1,1776.25,1,1776.25
CAMP06822,C0632,New Product,2026-01-27,23.0,0,0,0,0,0.0,0,0.0,1,8889.470000000001,15,1773.71
CAMP06823,C0446,New Product,2026-03-28,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06824,C0685,Discount,2026-06-03,25.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06825,C0079,Discount,2026-08-11,25.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06826,C0985,Loyalty,2026-07-02,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06827,C0002,Loyalty,2026-02-22,16.0,1,0,0,0,0.0,1,557.89,1,1352.38,10,557.89
CAMP06828,C0818,Festival,2024-01-13,29.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP06829,C0775,Birthday,2025-02-19,18.5,1,0,0,0,0.0,0,0.0,1,686.36,20,686.36
CAMP06830,C0853,Loyalty,2026-07-10,18.0,0,0,0,1,4576.7,1,4576.7,1,7671.74,5,2288.35
CAMP06831,C0213,Birthday,2025-10-05,20.25,1,0,0,1,704.84,1,704.84,1,704.84,4,704.84
CAMP06832,C0097,Win-back,2026-05-06,27.5,1,0,0,0,0.0,1,2895.03,1,5192.15,11,965.01
CAMP06833,C0749,Discount,2026-04-12,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP06834,C0217,Festival,2025-09-12,25.5,1,0,0,0,0.0,0,0.0,1,4725.0,18,869.02
