transaction_id,customer_id,transaction_date,bill_amount,outlet
T26718,C0875,19-06-2026,1270.18,Outlet_09
T26719,C0875,21-06-2026,1535.27,Outlet_15
T26720,C0875,21-06-2026,1535.27,Outlet_15
T26721,C0875,21-06-2026,1535.27,Outlet_15
T26722,C0875,03-07-2026,844.05,Outlet_15
T26723,C0875,03-07-2026,844.05,Outlet_15
T26724,C0875,06-08-2026,2862.2,Outlet_09
T26725,C0875,06-08-2026,2862.2,Outlet_09
T26726,C0876,03-08-2024,904.9,Outlet_13
T26727,C0876,21-09-2024,681.38,Outlet_13
T26728,C0876,11-11-2024,675.22,Outlet_15
T26729,C0876,11-11-2024,675.22,Outlet_15
T26730,C0876,21-12-2024,979.01,Outlet_13
T26731,C0876,21-12-2024,979.01,Outlet_13
T26732,C0876,20-01-2025,704.59,Outlet_13
T26733,C0876,20-01-2025,704.59,Outlet_13
T26734,C0876,06-03-2025,664.2,Outlet_13
T26735,C0876,06-03-2025,664.2,Outlet_13
T26736,C0876,16-03-2025,764.01,Outlet_13
T26737,C0876,04-04-2025,507.76,Outlet_01
T26738,C0876,06-04-2025,597.08,Outlet_13
T26739,C0876,15-04-2025,1305.01,Outlet_13
T26740,C0876,15-04-2025,1305.01,Outlet_13
T26741,C0876,25-04-2025,890,Outlet_01
T26742,C0876,25-04-2025,890,Outlet_01
T26743,C0876,02-05-2025,882.24,Outlet_13
T26744,C0876,02-05-2025,772.87,Outlet_12
T26745,C0876,28-05-2025,1425.8,Outlet_13
T26746,C0876,28-05-2025,1425.8,Outlet_13
T26747,C0876,25-06-2025,835.84,Outlet_13
T26748,C0876,16-07-2025,1495.79,Outlet_08
T26749,C0876,18-07-2025,988.68,Outlet_13
T26750,C0876,01-08-2025,763.52,Outlet_11
T26751,C0876,01-08-2025,763.52,Outlet_11
T26752,C0876,05-08-2025,964.95,Outlet_05
T26753,C0876,05-08-2025,964.95,Outlet_05
T26754,C0876,05-08-2025,964.95,Outlet_05
T26755,C0876,09-08-2025,1224.18,Outlet_06
T26756,C0876,15-08-2025,2946.79,Outlet_13
T26757,C0876,07-09-2025,885.83,Outlet_13
T26758,C0876,07-09-2025,885.83,Outlet_13
T26759,C0876,23-09-2025,489.13,Outlet_07
T26760,C0876,25-09-2025,1185.64,Outlet_13
T26761,C0876,26-09-2025,738.27,Outlet_13
T26762,C0876,30-09-2025,2039.18,Outlet_13
T26763,C0876,05-10-2025,1391.79,Outlet_03
T26764,C0876,05-10-2025,1391.79,Outlet_03
T26765,C0876,09-10-2025,865.57,Outlet_13
T26766,C0876,09-10-2025,805.98,Outlet_13
T26767,C0876,09-10-2025,805.98,Outlet_13
T26768,C0876,13-10-2025,411.45,Outlet_13
T26769,C0876,13-10-2025,411.45,Outlet_13
T26770,C0876,21-10-2025,739.25,Outlet_13
T26771,C0876,21-10-2025,739.25,Outlet_13
T26772,C0876,24-10-2025,789.63,Outlet_13
T26773,C0876,08-11-2025,945.99,Outlet_10
T26774,C0876,22-11-2025,916.08,Outlet_13
T26775,C0876,23-11-2025,1696.95,Outlet_13
T26776,C0876,21-12-2025,801.45,Outlet_14
T26777,C0876,24-12-2025,1180.27,Outlet_13
T26778,C0876,24-12-2025,1180.27,Outlet_13
T26779,C0876,27-12-2025,721.97,Outlet_13
T26780,C0876,27-12-2025,721.97,Outlet_13
T26781,C0876,27-12-2025,721.97,Outlet_13
T26782,C0876,30-12-2025,577.68,Outlet_13
T26783,C0876,31-12-2025,588.27,Outlet_05
T26784,C0876,31-12-2025,588.27,Outlet_05
T26785,C0876,05-02-2026,700.28,Outlet_13
T26786,C0876,08-02-2026,534.1,Outlet_13
T26787,C0876,08-02-2026,534.1,Outlet_13
T26788,C0876,17-02-2026,550.25,Outlet_13
T26789,C0876,26-02-2026,1474.46,Outlet_15
T26790,C0876,26-02-2026,1474.46,Outlet_15
T26791,C0876,23-03-2026,843.27,Outlet_13
T26792,C0876,23-03-2026,843.27,Outlet_13
T26793,C0876,10-04-2026,1096.44,Outlet_13
T26794,C0876,10-04-2026,1096.44,Outlet_13
T26795,C0876,10-04-2026,1096.44,Outlet_13
T26796,C0876,18-04-2026,875.58,Outlet_14
T26797,C0876,18-04-2026,875.58,Outlet_14
T26798,C0876,06-05-2026,598.31,Outlet_05
T26799,C0876,20-06-2026,762.33,Outlet_13
T26800,C0876,20-06-2026,762.33,Outlet_13
T26801,C0876,20-06-2026,762.33,Outlet_13
T26802,C0876,03-07-2026,1222.89,Outlet_14
T26803,C0876,10-08-2026,1160.46,Outlet_13
T26804,C0877,27-08-2025,1107.38,Outlet_12
T26805,C0877,27-08-2025,1107.38,Outlet_12
T26806,C0877,25-11-2025,648.57,Outlet_12
T26807,C0877,25-11-2025,648.57,Outlet_12
T26808,C0877,03-12-2025,647.14,Outlet_10
T26809,C0877,03-12-2025,647.14,Outlet_10
T26810,C0877,04-12-2025,804.66,Outlet_12
T26811,C0877,06-01-2026,1500.16,Outlet_12
T26812,C0877,06-01-2026,1500.16,Outlet_12
T26813,C0877,25-01-2026,1403.07,Outlet_12
T26814,C0877,15-02-2026,1213.43,Outlet_12
T26815,C0877,15-02-2026,1213.43,Outlet_12
T26816,C0877,27-03-2026,1122.24,Outlet_10
T26817,C0877,29-03-2026,1258.67,Outlet_12
T26818,C0877,29-03-2026,1258.67,Outlet_12
T26819,C0877,29-03-2026,1258.67,Outlet_12
T26820,C0877,19-04-2026,1420.95,Outlet_15
T26821,C0877,03-07-2026,1686.05,Outlet_12
T26822,C0877,04-07-2026,1034.06,Outlet_12
T26823,C0878,14-02-2026,423.83,Outlet_05
T26824,C0878,14-02-2026,723.19,Outlet_05
T26825,C0878,14-02-2026,620.28,Outlet_05
T26826,C0878,14-02-2026,723.19,Outlet_05
T26827,C0879,30-07-2024,785.71,Outlet_11
T26828,C0879,09-08-2024,588.67,Outlet_14
T26829,C0879,09-08-2024,741.64,Outlet_03
T26830,C0879,09-08-2024,741.64,Outlet_03
T26831,C0879,14-08-2024,681.36,Outlet_03
T26832,C0879,27-10-2024,1348.57,Outlet_03
T26833,C0879,09-11-2024,1015.37,Outlet_03
T26834,C0879,01-12-2024,479.12,Outlet_09
T26835,C0879,01-12-2024,479.12,Outlet_09
T26836,C0879,01-12-2024,479.12,Outlet_09
T26837,C0879,12-12-2024,691.35,Outlet_03
T26838,C0879,12-12-2024,691.35,Outlet_03
T26839,C0879,17-12-2024,370.55,Outlet_03
T26840,C0879,23-02-2025,1019.91,Outlet_09
T26841,C0879,23-02-2025,1019.91,Outlet_09
T26842,C0879,27-03-2025,667.21,Outlet_03
T26843,C0879,05-04-2025,501.99,Outlet_03
T26844,C0879,05-04-2025,501.99,Outlet_03
T26845,C0879,12-04-2025,583.22,Outlet_03
T26846,C0879,06-05-2025,562.66,Outlet_03
T26847,C0879,06-05-2025,562.66,Outlet_03
T26848,C0879,11-05-2025,1962.32,Outlet_03
T26849,C0879,27-05-2025,698.02,Outlet_09
T26850,C0879,27-05-2025,698.02,Outlet_09
T26851,C0879,20-07-2025,433.34,Outlet_03
T26852,C0879,11-09-2025,1296.08,Outlet_03
T26853,C0879,11-09-2025,1296.08,Outlet_03
T26854,C0879,11-09-2025,1296.08,Outlet_03
T26855,C0879,11-09-2025,1296.08,Outlet_03
T26856,C0879,30-11-2025,505.89,Outlet_04
T26857,C0879,30-11-2025,505.89,Outlet_04
T26858,C0879,04-02-2026,257.94,Outlet_03
T26859,C0879,04-02-2026,257.94,Outlet_03
T26860,C0879,14-03-2026,995.36,Outlet_03
T26861,C0879,17-03-2026,629.07,Outlet_03
T26862,C0879,17-03-2026,629.07,Outlet_03
T26863,C0879,03-04-2026,1974,Outlet_03
T26864,C0879,03-04-2026,1974,Outlet_03
T26865,C0879,03-04-2026,1974,Outlet_03
T26866,C0879,01-05-2026,655.21,Outlet_03
T26867,C0879,01-05-2026,655.21,Outlet_03
T26868,C0879,01-05-2026,655.21,Outlet_03
T26869,C0879,08-06-2026,1407.28,Outlet_03
T26870,C0879,08-06-2026,1407.28,Outlet_03
T26871,C0879,09-07-2026,1205.74,Outlet_03
T26872,C0880,12-10-2024,935.75,Outlet_12
T26873,C0880,14-02-2025,526.65,Outlet_12
T26874,C0880,28-03-2025,423.8,Outlet_12
T26875,C0880,08-04-2025,1063.35,Outlet_14
T26876,C0880,04-05-2025,1135.29,Outlet_12
T26877,C0880,04-05-2025,1135.29,Outlet_12
T26878,C0880,30-05-2025,1075.13,Outlet_12
T26879,C0880,30-05-2025,676.48,Outlet_12
T26880,C0880,17-06-2025,385.42,Outlet_15
T26881,C0880,17-06-2025,385.42,Outlet_15
T26882,C0880,17-06-2025,385.42,Outlet_15
T26883,C0880,22-06-2025,891.85,Outlet_03
T26884,C0880,22-06-2025,891.85,Outlet_03
T26885,C0880,30-07-2025,1092.9,Outlet_12
T26886,C0880,30-07-2025,1092.9,Outlet_12
T26887,C0880,14-11-2025,969.98,Outlet_12
T26888,C0880,06-02-2026,744.24,Outlet_07
T26889,C0880,06-02-2026,744.24,Outlet_07
T26890,C0880,04-03-2026,820.54,Outlet_12
T26891,C0880,04-03-2026,820.54,Outlet_12
T26892,C0880,05-04-2026,606.58,Outlet_12
T26893,C0880,05-04-2026,606.58,Outlet_12
T26894,C0880,15-05-2026,910.22,Outlet_09
T26895,C0880,15-05-2026,910.22,Outlet_09
T26896,C0880,19-06-2026,863.58,Outlet_12
T26897,C0880,19-06-2026,863.58,Outlet_12
T26898,C0880,19-06-2026,863.58,Outlet_12
T26899,C0880,16-07-2026,539.01,Outlet_12
T26900,C0881,21-03-2025,771.6,Outlet_14
T26901,C0881,11-05-2025,1326.99,Outlet_14
T26902,C0881,12-05-2025,796.37,Outlet_14
T26903,C0881,12-05-2025,796.37,Outlet_14
T26904,C0881,18-05-2025,1304.81,Outlet_14
T26905,C0881,18-05-2025,1304.81,Outlet_14
T26906,C0881,21-05-2025,784.42,Outlet_14
T26907,C0881,25-05-2025,462.21,Outlet_14
T26908,C0881,05-06-2025,892.34,Outlet_04
T26909,C0881,05-06-2025,892.34,Outlet_04
T26910,C0881,06-08-2025,2065.05,Outlet_14
T26911,C0881,29-08-2025,866.7,Outlet_14
T26912,C0881,29-08-2025,866.7,Outlet_14
T26913,C0881,29-08-2025,866.7,Outlet_14
T26914,C0881,05-10-2025,831.65,Outlet_14
T26915,C0881,05-10-2025,831.65,Outlet_14
T26916,C0881,14-10-2025,1917.1,Outlet_14
T26917,C0881,14-10-2025,1917.1,Outlet_14
T26918,C0881,22-10-2025,520.29,Outlet_14
T26919,C0881,22-10-2025,520.29,Outlet_14
T26920,C0881,29-10-2025,544.86,Outlet_10
T26921,C0881,22-11-2025,612.21,Outlet_11
T26922,C0881,12-12-2025,1034.96,Outlet_14
T26923,C0881,05-01-2026,642.52,Outlet_14
T26924,C0881,10-01-2026,1061.06,Outlet_14
T26925,C0881,10-01-2026,1061.06,Outlet_14
T26926,C0881,10-01-2026,1061.06,Outlet_14
T26927,C0881,10-01-2026,1061.06,Outlet_14
T26928,C0881,25-01-2026,909.6,Outlet_02
T26929,C0881,25-01-2026,1207.55,Outlet_14
T26930,C0881,26-01-2026,580.61,Outlet_14
T26931,C0881,26-01-2026,580.61,Outlet_14
T26932,C0881,22-02-2026,976.71,Outlet_14
T26933,C0881,09-03-2026,973.28,Outlet_14
T26934,C0881,23-03-2026,1049.06,Outlet_14
T26935,C0881,23-03-2026,1049.06,Outlet_14
T26936,C0881,23-03-2026,1049.06,Outlet_14
T26937,C0881,14-04-2026,1340.99,Outlet_10
T26938,C0881,20-06-2026,1051.49,Outlet_14
T26939,C0881,20-06-2026,1051.49,Outlet_14
T26940,C0881,29-06-2026,612.14,Outlet_06
T26941,C0881,29-06-2026,612.14,Outlet_06
T26942,C0882,07-03-2024,479.82,Outlet_05
T26943,C0882,24-03-2024,983.24,Outlet_01
T26944,C0882,10-04-2024,668.72,Outlet_05
T26945,C0882,11-05-2024,330.16,Outlet_05
T26946,C0882,11-05-2024,330.16,Outlet_05
T26947,C0882,29-05-2024,642.04,Outlet_05
T26948,C0882,03-07-2024,516.73,Outlet_05
T26949,C0882,30-08-2024,739.69,Outlet_08
T26950,C0882,30-08-2024,739.69,Outlet_08
T26951,C0882,06-09-2024,539.31,Outlet_07
T26952,C0882,06-09-2024,539.31,Outlet_07
T26953,C0882,20-09-2024,372.73,Outlet_05
T26954,C0882,20-09-2024,372.73,Outlet_05
T26955,C0882,06-10-2024,414.96,Outlet_05
T26956,C0882,08-10-2024,500.01,Outlet_05
T26957,C0882,21-11-2024,623.11,Outlet_05
T26958,C0882,01-01-2025,961.15,Outlet_05
T26959,C0882,10-01-2025,855.75,Outlet_05
T26960,C0882,10-01-2025,855.75,Outlet_05
T26961,C0882,09-02-2025,714.11,Outlet_05
T26962,C0883,18-08-2025,1322.12,Outlet_11
T26963,C0883,22-10-2025,1189.76,Outlet_11
T26964,C0883,22-10-2025,934.75,Outlet_11
T26965,C0883,22-10-2025,934.75,Outlet_11
T26966,C0883,22-10-2025,934.75,Outlet_11
T26967,C0883,22-10-2025,934.75,Outlet_11
T26968,C0883,03-12-2025,621.02,Outlet_11
T26969,C0883,07-02-2026,1542.66,Outlet_11
T26970,C0883,07-02-2026,1542.66,Outlet_11
T26971,C0883,13-02-2026,952.69,Outlet_11
T26972,C0883,13-02-2026,952.69,Outlet_11
T26973,C0883,19-02-2026,1246.1,Outlet_11
T26974,C0883,19-02-2026,1246.1,Outlet_11
T26975,C0883,19-02-2026,1246.1,Outlet_11
T26976,C0883,13-03-2026,856.5,Outlet_11
T26977,C0883,18-03-2026,873.62,Outlet_01
T26978,C0883,18-03-2026,873.62,Outlet_01
T26979,C0883,10-05-2026,609.18,Outlet_11
T26980,C0883,05-07-2026,1096.02,Outlet_11
T26981,C0884,16-02-2026,635.44,Outlet_09
T26982,C0884,16-02-2026,635.44,Outlet_09
T26983,C0884,12-05-2026,760.97,Outlet_15
T26984,C0884,12-05-2026,760.97,Outlet_15
T26985,C0884,12-05-2026,760.97,Outlet_15
T26986,C0884,22-07-2026,622.58,Outlet_15
T26987,C0884,22-07-2026,622.58,Outlet_15
T26988,C0885,03-04-2024,1051.78,Outlet_07
T26989,C0885,07-06-2024,898.34,Outlet_07
T26990,C0885,07-06-2024,898.34,Outlet_07
T26991,C0885,07-06-2024,898.34,Outlet_07
T26992,C0885,07-06-2024,898.34,Outlet_07
T26993,C0885,07-06-2024,898.34,Outlet_07
T26994,C0885,13-06-2024,838.07,Outlet_07
T26995,C0885,22-07-2024,841.13,Outlet_07
T26996,C0885,22-07-2024,841.13,Outlet_07
T26997,C0885,19-08-2024,2363.95,Outlet_07
T26998,C0885,24-12-2024,1095.79,Outlet_07
T26999,C0885,24-12-2024,1095.79,Outlet_07
T27000,C0885,03-01-2025,717.75,Outlet_03
T27001,C0885,08-02-2025,948.21,Outlet_07
T27002,C0885,10-02-2025,382.42,Outlet_07
T27003,C0885,26-04-2025,660.44,Outlet_07
T27004,C0885,07-06-2025,761.49,Outlet_10
T27005,C0885,07-06-2025,761.49,Outlet_10
T27006,C0885,07-06-2025,761.49,Outlet_10
T27007,C0885,09-06-2025,772.57,Outlet_03
T27008,C0885,30-06-2025,679.25,Outlet_07
T27009,C0885,30-06-2025,679.25,Outlet_07
T27010,C0885,30-06-2025,679.25,Outlet_07
T27011,C0885,08-07-2025,1092.78,Outlet_07
T27012,C0885,02-08-2025,649.13,Outlet_14
T27013,C0885,02-08-2025,649.13,Outlet_14
T27014,C0885,09-08-2025,473.04,Outlet_07
T27015,C0885,09-08-2025,473.04,Outlet_07
T27016,C0885,09-08-2025,473.04,Outlet_07
T27017,C0885,15-08-2025,1776.4,Outlet_07
T27018,C0885,27-09-2025,960.51,Outlet_07
T27019,C0885,27-09-2025,960.51,Outlet_07
T27020,C0885,12-12-2025,847.08,Outlet_01
T27021,C0885,12-12-2025,847.08,Outlet_01
T27022,C0885,25-01-2026,319.97,Outlet_07
T27023,C0885,25-01-2026,319.97,Outlet_07
T27024,C0885,25-01-2026,319.97,Outlet_07
T27025,C0885,28-01-2026,587.08,Outlet_07
T27026,C0885,28-01-2026,587.08,Outlet_07
T27027,C0885,28-01-2026,587.08,Outlet_07
T27028,C0885,07-03-2026,626.03,Outlet_10
T27029,C0885,02-04-2026,1626.85,Outlet_07
T27030,C0885,02-04-2026,1626.85,Outlet_07
T27031,C0885,02-04-2026,1626.85,Outlet_07
T27032,C0885,02-04-2026,1626.85,Outlet_07
T27033,C0885,12-06-2026,647.89,Outlet_07
T27034,C0885,05-07-2026,1414.15,Outlet_07
T27035,C0885,19-07-2026,1194.27,Outlet_06
T27036,C0885,19-07-2026,1194.27,Outlet_06
T27037,C0886,01-02-2026,1015.06,Outlet_05
T27038,C0886,01-02-2026,1015.06,Outlet_05
T27039,C0886,01-02-2026,1015.06,Outlet_05
T27040,C0886,01-02-2026,1015.06,Outlet_05
T27041,C0886,14-02-2026,907.53,Outlet_15
T27042,C0886,14-02-2026,907.53,Outlet_15
T27043,C0886,03-03-2026,1047.37,Outlet_15
T27044,C0886,07-03-2026,672.08,Outlet_09
T27045,C0886,07-03-2026,672.08,Outlet_09
T27046,C0886,12-03-2026,607.38,Outlet_09
T27047,C0886,29-03-2026,1533.89,Outlet_09
T27048,C0886,29-03-2026,1533.89,Outlet_09
T27049,C0886,29-03-2026,1533.89,Outlet_09
T27050,C0887,24-08-2024,1135.71,Outlet_06
T27051,C0887,24-08-2024,1135.71,Outlet_06
T27052,C0887,16-12-2024,993.18,Outlet_06
T27053,C0887,02-03-2025,932.24,Outlet_06
T27054,C0887,02-03-2025,932.24,Outlet_06
T27055,C0887,02-03-2025,932.24,Outlet_06
T27056,C0887,16-03-2025,1041.52,Outlet_06
T27057,C0887,09-07-2025,1011.51,Outlet_14
T27058,C0887,09-07-2025,1011.51,Outlet_14
T27059,C0887,09-07-2025,1011.51,Outlet_14
T27060,C0887,19-07-2025,1446.38,Outlet_06
T27061,C0887,30-07-2025,984.15,Outlet_06
T27062,C0887,19-08-2025,450.04,Outlet_06
T27063,C0887,19-08-2025,450.04,Outlet_06
T27064,C0887,05-10-2025,1103.85,Outlet_06
T27065,C0887,24-10-2025,1309.39,Outlet_06
T27066,C0887,27-12-2025,789.21,Outlet_06
T27067,C0887,30-12-2025,993.91,Outlet_06
T27068,C0887,30-12-2025,993.91,Outlet_06
T27069,C0887,30-12-2025,993.91,Outlet_06
T27070,C0887,12-02-2026,1280.04,Outlet_06
T27071,C0887,12-02-2026,1280.04,Outlet_06
T27072,C0888,02-08-2026,560.09,Outlet_01
T27073,C0889,10-05-2026,889,Outlet_13
T27074,C0889,22-06-2026,1220.52,Outlet_13
T27075,C0889,22-06-2026,1220.52,Outlet_13
T27076,C0889,22-06-2026,1220.52,Outlet_13
T27077,C0889,06-07-2026,911.03,Outlet_13
T27078,C0889,27-07-2026,842.94,Outlet_13
T27079,C0889,27-07-2026,842.94,Outlet_13
T27080,C0890,15-02-2024,1150.89,Outlet_01
T27081,C0890,15-02-2024,1150.89,Outlet_01
T27082,C0890,15-02-2024,1150.89,Outlet_01
T27083,C0890,29-03-2024,1213.66,Outlet_01
T27084,C0890,29-03-2024,1213.66,Outlet_01
T27085,C0890,31-03-2024,1814.65,Outlet_11
T27086,C0890,05-04-2024,934.91,Outlet_15
T27087,C0890,05-04-2024,934.91,Outlet_15
T27088,C0890,05-04-2024,934.91,Outlet_15
T27089,C0890,13-06-2024,835.21,Outlet_01
T27090,C0890,13-06-2024,835.21,Outlet_01
T27091,C0890,07-07-2024,851.02,Outlet_01
T27092,C0890,07-07-2024,851.02,Outlet_01
T27093,C0890,23-07-2024,1069.34,Outlet_01
T27094,C0890,23-07-2024,1069.34,Outlet_01
T27095,C0890,08-08-2024,1915.77,Outlet_12
T27096,C0890,09-10-2024,896.76,Outlet_07
T27097,C0890,09-10-2024,896.76,Outlet_07
T27098,C0890,20-10-2024,1942.31,Outlet_14
T27099,C0890,20-10-2024,1942.31,Outlet_14
T27100,C0890,29-10-2024,847.24,Outlet_01
T27101,C0890,29-10-2024,847.24,Outlet_01
T27102,C0890,29-10-2024,847.24,Outlet_01
T27103,C0890,31-10-2024,908.08,Outlet_01
T27104,C0890,31-10-2024,908.08,Outlet_01
T27105,C0890,27-11-2024,1696.96,Outlet_01
T27106,C0890,23-12-2024,1661.9,Outlet_08
T27107,C0890,23-12-2024,1661.9,Outlet_08
T27108,C0890,23-12-2024,1661.9,Outlet_08
T27109,C0890,15-01-2025,1066.12,Outlet_01
T27110,C0890,15-01-2025,1066.12,Outlet_01
T27111,C0890,01-02-2025,995.07,Outlet_10
T27112,C0890,01-02-2025,995.07,Outlet_10
T27113,C0890,02-03-2025,1058.47,Outlet_09
T27114,C0890,15-03-2025,1486.53,Outlet_01
T27115,C0890,02-05-2025,1011.02,Outlet_12
T27116,C0890,02-05-2025,1011.02,Outlet_12
T27117,C0890,27-05-2025,1327.58,Outlet_14
T27118,C0890,11-08-2025,853.58,Outlet_01
T27119,C0890,11-08-2025,853.58,Outlet_01
T27120,C0890,09-09-2025,1825.98,Outlet_01
T27121,C0890,09-09-2025,1825.98,Outlet_01
T27122,C0890,02-10-2025,1227.22,Outlet_09
T27123,C0890,02-10-2025,1227.22,Outlet_09
T27124,C0890,06-10-2025,1715.47,Outlet_01
T27125,C0890,06-10-2025,1715.47,Outlet_01
T27126,C0890,08-12-2025,1838.71,Outlet_01
T27127,C0890,08-12-2025,1838.71,Outlet_01
T27128,C0890,08-12-2025,1838.71,Outlet_01
T27129,C0890,12-12-2025,1116.4,Outlet_01
T27130,C0890,12-12-2025,1116.4,Outlet_01
T27131,C0890,30-12-2025,531.44,Outlet_01
T27132,C0890,30-12-2025,531.44,Outlet_01
T27133,C0890,21-01-2026,2038.67,Outlet_01
T27134,C0890,21-01-2026,2038.67,Outlet_01
T27135,C0890,22-01-2026,1038.84,Outlet_01
T27136,C0890,17-02-2026,1529.91,Outlet_01
T27137,C0890,12-03-2026,1309.1,Outlet_01
T27138,C0890,21-03-2026,1177.59,Outlet_01
T27139,C0890,21-03-2026,1177.59,Outlet_01
T27140,C0890,22-03-2026,1038.4,Outlet_03
T27141,C0890,05-04-2026,2009.43,Outlet_01
T27142,C0890,05-04-2026,2009.43,Outlet_01
T27143,C0890,11-04-2026,577.91,Outlet_01
T27144,C0890,16-04-2026,1956.72,Outlet_01
T27145,C0890,16-04-2026,1956.72,Outlet_01
T27146,C0890,19-05-2026,1559.26,Outlet_01
T27147,C0890,21-05-2026,1016.69,Outlet_01
T27148,C0890,21-05-2026,1016.69,Outlet_01
T27149,C0890,21-05-2026,1016.69,Outlet_01
T27150,C0890,21-05-2026,1016.69,Outlet_01
T27151,C0890,02-07-2026,764.24,Outlet_01
T27152,C0890,02-07-2026,764.24,Outlet_01
T27153,C0890,04-07-2026,793.7,Outlet_01
T27154,C0890,24-07-2026,2410.71,Outlet_01
T27155,C0890,24-07-2026,2410.71,Outlet_01
T27156,C0890,24-07-2026,2410.71,Outlet_01
T27157,C0891,26-12-2025,405.75,Outlet_07
T27158,C0891,26-12-2025,550.07,Outlet_14
T27159,C0891,26-12-2025,970.42,Outlet_14
T27160,C0891,26-12-2025,550.07,Outlet_14
T27161,C0892,29-06-2026,2174.86,Outlet_13
T27162,C0892,29-06-2026,2174.86,Outlet_13
T27163,C0892,29-06-2026,2174.86,Outlet_13
T27164,C0893,28-12-2025,1212.12,Outlet_05
T27165,C0893,28-12-2025,799.08,Outlet_05
T27166,C0893,28-12-2025,799.08,Outlet_05
T27167,C0893,02-01-2026,1473.06,Outlet_05
T27168,C0893,02-01-2026,1473.06,Outlet_05
T27169,C0893,20-01-2026,599.93,Outlet_05
T27170,C0893,20-01-2026,599.93,Outlet_05
T27171,C0893,28-03-2026,823.89,Outlet_05
T27172,C0893,24-04-2026,1113.92,Outlet_05
T27173,C0893,24-04-2026,1113.92,Outlet_05
T27174,C0893,25-04-2026,767.64,Outlet_05
T27175,C0893,25-04-2026,767.64,Outlet_05
T27176,C0893,25-04-2026,767.64,Outlet_05
T27177,C0893,25-04-2026,767.64,Outlet_05
T27178,C0893,18-05-2026,1195.26,Outlet_05
T27179,C0893,23-06-2026,2056.93,Outlet_05
T27180,C0894,09-11-2025,2232.23,Outlet_11
T27181,C0894,09-11-2025,2232.23,Outlet_11
T27182,C0894,08-12-2025,1213.71,Outlet_10
T27183,C0894,08-12-2025,1213.71,Outlet_10
T27184,C0894,04-01-2026,517.65,Outlet_06
T27185,C0894,20-01-2026,810.16,Outlet_11
T27186,C0894,23-02-2026,1072.36,Outlet_11
T27187,C0894,03-03-2026,1339.72,Outlet_11
T27188,C0894,03-03-2026,1339.72,Outlet_11
T27189,C0894,06-03-2026,430.29,Outlet_11
T27190,C0894,08-07-2026,1035.95,Outlet_02
T27191,C0895,03-10-2024,661.87,Outlet_05
T27192,C0895,14-10-2024,1748.21,Outlet_04
T27193,C0895,14-10-2024,1748.21,Outlet_04
T27194,C0895,20-11-2024,2143.8,Outlet_04
T27195,C0895,20-11-2024,2143.8,Outlet_04
T27196,C0895,25-11-2024,1118.75,Outlet_04
T27197,C0895,05-02-2025,450.9,Outlet_04
T27198,C0895,05-02-2025,450.9,Outlet_04
T27199,C0895,28-02-2025,1036.11,Outlet_06
T27200,C0895,11-03-2025,946.35,Outlet_12
T27201,C0895,11-03-2025,946.35,Outlet_12
T27202,C0895,22-03-2025,996.81,Outlet_04
T27203,C0895,20-04-2025,1351.77,Outlet_04
T27204,C0895,20-04-2025,1351.77,Outlet_04
T27205,C0895,23-04-2025,1411.57,Outlet_04
T27206,C0895,23-04-2025,1411.57,Outlet_04
T27207,C0895,15-05-2025,1670.88,Outlet_04
T27208,C0895,15-05-2025,1670.88,Outlet_04
T27209,C0895,06-06-2025,1154.64,Outlet_04
T27210,C0895,18-07-2025,1257.99,Outlet_04
T27211,C0895,18-07-2025,1257.99,Outlet_04
T27212,C0895,06-08-2025,1395.03,Outlet_06
T27213,C0895,06-08-2025,1395.03,Outlet_06
T27214,C0895,06-08-2025,1395.03,Outlet_06
T27215,C0895,07-08-2025,1074.65,Outlet_04
T27216,C0895,04-09-2025,773.48,Outlet_04
T27217,C0895,05-09-2025,657.64,Outlet_04
T27218,C0895,05-09-2025,657.64,Outlet_04
T27219,C0895,14-09-2025,818.29,Outlet_10
T27220,C0895,22-09-2025,1803.51,Outlet_09
T27221,C0895,13-10-2025,1287.74,Outlet_13
T27222,C0895,18-10-2025,2251.67,Outlet_04
T27223,C0895,18-10-2025,2251.67,Outlet_04
T27224,C0895,05-11-2025,1050.21,Outlet_04
T27225,C0895,05-11-2025,1050.21,Outlet_04
T27226,C0895,28-11-2025,1114.52,Outlet_04
T27227,C0895,28-11-2025,1114.52,Outlet_04
T27228,C0895,26-12-2025,3448.15,Outlet_07
T27229,C0895,26-12-2025,3448.15,Outlet_07
T27230,C0895,27-12-2025,1140.59,Outlet_04
T27231,C0895,27-12-2025,1140.59,Outlet_04
T27232,C0895,28-12-2025,826.12,Outlet_04
T27233,C0895,28-12-2025,826.12,Outlet_04
T27234,C0895,28-12-2025,826.12,Outlet_04
T27235,C0895,30-12-2025,2829.71,Outlet_04
T27236,C0895,18-01-2026,1510.17,Outlet_04
T27237,C0895,22-01-2026,1053.46,Outlet_04
T27238,C0895,22-01-2026,1053.46,Outlet_04
T27239,C0895,22-01-2026,1053.46,Outlet_04
T27240,C0895,22-01-2026,1053.46,Outlet_04
T27241,C0895,22-01-2026,1053.46,Outlet_04
T27242,C0895,26-01-2026,886.38,Outlet_05
T27243,C0895,01-02-2026,718.44,Outlet_04
T27244,C0895,01-02-2026,718.44,Outlet_04
T27245,C0895,09-02-2026,965.8,Outlet_04
